customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6943-JFU,Male,0,Yes,Yes,11,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,63.84,668.78,No
9631-VXE,Male,0,Yes,No,22,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,67.41,1522.25,No
1361-HVW,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,38.39,374.59,No
7084-OKQ,Female,1,Yes,Yes,29,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,68.13,1997.3,No
3083-FOL,Male,0,No,Yes,54,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,86.71,4678.14,No
9184-DCR,Male,1,Yes,Yes,19,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),91.19,1680.82,No
9274-ORC,Female,0,No,Yes,60,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.39,5503.22,No
1651-BML,Female,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.14,1475.04,No
1529-ZRN,Female,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,36.79,1668.49,No
1642-AKH,Female,0,Yes,No,68,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,51.11,3506.65,No
1928-IYS,Female,0,No,No,31,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),52.43,1636.32,No
3530-TMS,Male,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.78,528.59,No
3128-AOY,Male,1,Yes,No,72,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,77.59,5622.97,No
1985-LSX,Male,0,Yes,Yes,40,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,57.58,2230.05,No
2554-WYE,Male,0,No,Yes,44,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),73.34,3149.72,No
6229-KXS,Male,0,Yes,No,21,Yes,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.04,1332.67,Yes
1761-XIR,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,63.44,983.99,Yes
5986-IPX,Male,0,No,No,12,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,79.21,880.19,No
8219-ZAO,Male,1,No,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,29.09,465.1,No
7372-HOU,Male,0,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,49.34,658.9,No
9629-GUM,Male,0,Yes,Yes,54,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,66.48,3595.35,No
3715-LAG,Female,0,Yes,No,4,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),43.85,170.44,No
6000-TNT,Female,1,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,94.47,4259.91,No
8853-NCW,Female,0,No,No,69,No,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),61.86,4254.37,No
6279-KZR,Female,0,Yes,Yes,55,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),81.4,4501.76,No
1225-YBW,Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),46.88,1410.74,No
1027-RBB,Male,0,Yes,Yes,4,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,28.02,156.35,Yes
3035-GRC,Female,0,Yes,Yes,60,No,No,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,38.5,2297.32,No
5527-ZCY,Male,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),33.39,0.0,Yes
4200-GKF,Female,0,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),55.1,2706.75,No
6705-EGM,Female,0,No,No,48,Yes,No phone service,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Electronic check,78.17,3821.3,No
1043-ABC,Male,1,Yes,No,14,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),54.52,761.42,No
1451-GVP,Female,1,No,No,54,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),82.96,4509.2,No
1157-AHA,Female,0,Yes,No,12,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),45.95,578.83,No
4140-RVN,Female,0,No,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,96.13,1565.1,Yes
7979-PSF,Female,1,Yes,No,59,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),48.28,2893.07,No
6813-YPX,Female,0,Yes,Yes,71,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,73.68,5185.19,No
9584-RAM,Female,1,No,No,19,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,65.45,1209.84,Yes
5473-FRF,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,68.93,4619.97,No
6662-HZX,Male,0,Yes,Yes,66,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),74.24,4942.9,No
7762-JPV,Male,0,Yes,No,56,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,67.46,3820.74,Yes
3452-HXL,Female,1,No,No,10,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,82.52,823.59,Yes
3906-NSA,Female,0,No,No,21,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,81.2,1740.14,Yes
4034-VPP,Male,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,37.59,1827.15,No
4867-CMA,Male,0,No,Yes,72,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,76.04,5445.96,No
4684-CUT,Male,1,Yes,No,59,No,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,79.47,4642.22,No
6308-VNY,Female,0,Yes,No,30,No,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,64.37,1926.3,No
5445-BMC,Male,1,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,41.52,693.71,No
8302-OMI,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,72.76,5128.32,No
5432-ZDG,Male,1,No,Yes,20,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),90.69,1833.5,No
3208-DVV,Female,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.15,485.5,No
8421-LJH,Male,0,Yes,Yes,70,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),53.3,3733.04,No
2776-JUB,Female,0,No,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,60.23,2454.76,Yes
9235-JSO,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,80.27,1462.86,Yes
4403-OMF,Female,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,0.0,No
8888-NDQ,Female,0,No,Yes,31,No,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,101.27,3166.9,No
1428-LXK,Male,0,Yes,Yes,71,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,41.56,2945.91,No
6150-BQO,Female,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),39.8,1187.88,No
2242-TSK,Male,0,No,No,51,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,80.44,4150.29,No
6072-LIB,Female,1,No,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,87.4,1632.64,Yes
7027-FXZ,Female,0,Yes,Yes,56,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,68.1,3855.76,No
9277-PAT,Female,0,Yes,No,56,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,54.44,3063.48,Yes
1830-VOP,Female,0,No,Yes,44,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),104.71,4617.26,No
6639-TYN,Male,0,Yes,No,56,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.01,4367.7,Yes
6545-VUL,Male,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,39.59,1668.5,No
7365-CLC,Male,0,No,No,27,No,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),45.47,1249.69,No
4023-MQK,Male,0,Yes,Yes,53,No,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,78.9,4206.46,No
6808-BJB,Female,0,No,No,60,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,74.34,4476.29,No
3757-HCK,Male,1,Yes,No,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),90.46,5403.37,No
1857-RCW,Male,1,No,No,15,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,63.34,990.39,No
7297-JNN,Female,0,Yes,No,49,Yes,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),64.08,3146.9,No
8872-FCL,Male,0,No,No,0,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),21.45,0.0,Yes
9990-HLV,Male,0,No,No,41,No,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,70.88,2913.01,No
8078-EFE,Female,0,Yes,No,41,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,48.47,1997.86,No
3867-GDB,Female,0,Yes,Yes,26,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,68.11,1715.88,Yes
4175-GJH,Female,0,No,No,72,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),61.39,4397.59,Yes
3922-CXG,Female,0,No,No,64,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,88.46,5622.73,No
8644-TCL,Female,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),81.26,128.45,No
4526-MIQ,Male,0,Yes,No,15,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,27.09,426.31,No
9372-IPI,Female,0,No,Yes,15,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),37.97,547.77,No
9010-IKI,Female,0,Yes,Yes,65,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),50.11,3260.41,Yes
6567-YDI,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,72.39,2704.25,Yes
2051-OPR,Male,0,No,No,53,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,31.58,1658.55,No
6074-TXB,Female,0,Yes,No,59,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,56.91,3384.9,No
7180-VFC,Female,0,Yes,No,56,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,47.13,2686.71,No
5687-NBJ,Female,0,No,No,6,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,52.87,346.84,Yes
6894-CDG,Male,0,No,No,10,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),75.13,772.3,Yes
4738-LBI,Male,0,No,No,28,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),92.77,2627.47,No
6999-MRN,Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),48.16,1169.66,No
2315-FEQ,Male,0,No,Yes,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),56.51,3081.25,No
3902-NZD,Female,0,No,Yes,11,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,156.92,No
8979-PMQ,Male,0,No,Yes,27,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,63.02,1698.93,No
8258-RAX,Male,0,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.16,662.44,No
2048-MSU,Male,0,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),52.85,684.43,Yes
9058-QCJ,Male,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),46.17,641.62,Yes
8054-VBJ,Female,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),61.49,854.16,Yes
4136-WTR,Male,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.61,1315.62,No
5305-CTQ,Male,0,No,No,29,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,62.46,1813.27,Yes
3552-IRB,Female,0,Yes,Yes,31,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,85.31,2673.6,Yes
8104-PFN,Male,1,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,65.09,2182.51,No
2674-HBV,Female,0,Yes,Yes,54,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,73.18,3950.44,No
4439-RAW,Female,0,No,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.0,4833.44,No
5745-EHK,Female,0,Yes,No,38,No,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,45.55,1728.81,No
9900-XWE,Female,0,No,Yes,46,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Mailed check,48.25,2198.56,No
5946-AXB,Female,0,Yes,No,53,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,44.14,2377.81,Yes
9664-EPV,Male,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),68.17,3484.36,No
4220-HWR,Female,1,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,132.62,No
3399-AIG,Female,1,Yes,No,71,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,46.68,3268.54,Yes
6848-KAQ,Male,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.45,218.09,No
2055-DOI,Male,0,No,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,43.01,1339.55,No
2252-QWE,Male,0,Yes,No,47,No,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),66.49,3116.0,Yes
8863-BNS,Female,0,No,Yes,29,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.33,2429.39,No
1831-YHU,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,93.82,1563.01,No
6253-JBW,Female,0,Yes,Yes,67,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,74.02,5021.77,No
4187-NEK,Male,0,No,No,5,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),104.28,511.06,Yes
6185-ZWY,Male,0,No,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.36,1255.85,No
9088-GCL,Female,0,Yes,Yes,72,No,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,55.14,3942.22,No
1851-RST,Male,0,Yes,Yes,53,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,66.12,3473.13,No
1055-AMK,Male,0,No,Yes,6,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,66.74,400.31,No
6939-SKV,Female,0,No,Yes,55,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.35,4257.89,No
4840-RLC,Female,0,No,No,70,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,50.58,3570.8,No
3662-ZKP,Female,0,Yes,No,7,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,42.23,236.54,No
8228-OVD,Male,0,No,No,30,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,41.34,1206.92,No
6381-KHJ,Male,1,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,42.35,1415.85,No
4649-KSW,Female,0,No,No,9,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,73.82,668.58,No
5265-ODK,Male,0,Yes,No,14,No,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),66.75,894.97,No
6981-UCN,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),98.7,1181.06,Yes
9885-KIS,Female,0,No,No,13,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,51.35,645.02,Yes
2424-PPK,Male,0,Yes,No,29,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),66.58,1926.08,Yes
7800-HSN,Female,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.48,1077.73,Yes
3407-ZOS,Male,0,Yes,Yes,17,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.33,1262.21,No
7227-XVE,Male,0,No,No,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,62.54,1323.32,Yes
5357-RAH,Female,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,40.44,605.11,No
4801-EPH,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),95.57,5571.53,Yes
2267-MYD,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.94,473.04,No
2608-CDL,Female,0,No,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),70.23,4678.23,No
1010-DGA,Female,0,Yes,No,39,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,90.35,3518.03,Yes
8522-HSR,Female,1,Yes,No,58,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,59.34,3507.2,No
2350-DYM,Male,0,No,No,46,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,56.7,2634.66,No
6758-SNQ,Male,0,No,Yes,19,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),88.8,1653.95,No
2128-XXT,Male,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.0,750.6,No
6403-LDJ,Male,0,No,No,20,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,64.22,1289.68,Yes
5340-UAL,Male,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.07,303.38,No
1685-QEN,Male,0,No,Yes,18,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,80.63,1443.33,Yes
4834-NVE,Female,0,No,No,20,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,69.69,1359.81,Yes
7042-JRH,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,31.42,310.45,No
1681-IFN,Female,1,No,No,1,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.67,0.0,No
4993-WYE,Male,0,No,No,68,Yes,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),80.56,5488.72,No
6643-DFG,Female,0,Yes,Yes,37,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,77.58,2871.97,No
1051-LBJ,Female,0,Yes,No,29,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),62.55,1766.96,Yes
2588-ZQB,Female,0,Yes,No,67,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),48.42,3306.35,No
2293-WBO,Female,0,Yes,No,16,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.15,562.99,No
6171-SEZ,Male,0,Yes,No,29,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),53.34,1505.35,No
3014-CZU,Female,0,No,Yes,61,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,66.5,4058.2,No
