customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_probability,risk_level,main_risk_factors,recommended_action
7210-RTZ,Male,0,No,No,10,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,74.62,703.85,1,0.8135644784171894,High,月額契約で解約しやすい / 利用期間が短い / TechSupport未加入 / OnlineSecurity未加入 / Electronic check利用,長期契約特典: 1年契約への移行割引やポイント付与を提案する / オンボーディング強化: 初期活用サポートや利用定着メールを送る / サポート加入キャンペーン: 初月無料のTechSupportを提案する
9604-KYY,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),60.4,965.94,0,0.8135077453482495,High,月額契約で解約しやすい / TechSupport未加入 / OnlineSecurity未加入 / Fiber optic利用で料金・品質不満の可能性,長期契約特典: 1年契約への移行割引やポイント付与を提案する / サポート加入キャンペーン: 初月無料のTechSupportを提案する / セキュリティ提案: OnlineSecurityの価値を説明し利用を促す
3052-RIH,Female,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),109.65,2363.3,0,0.8130461846225224,High,月額契約で解約しやすい / 月額料金が高い / OnlineSecurity未加入 / Fiber optic利用で料金・品質不満の可能性,長期契約特典: 1年契約への移行割引やポイント付与を提案する / 料金プラン見直し: 利用状況に合う低負担プランを提案する / セキュリティ提案: OnlineSecurityの価値を説明し利用を促す
4276-RIU,Female,0,Yes,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,75.37,749.67,1,0.812559615991502,High,月額契約で解約しやすい / 月額料金が高い / 利用期間が短い / TechSupport未加入 / Fiber optic利用で料金・品質不満の可能性,長期契約特典: 1年契約への移行割引やポイント付与を提案する / 料金プラン見直し: 利用状況に合う低負担プランを提案する / オンボーディング強化: 初期活用サポートや利用定着メールを送る
7485-TJZ,Male,0,No,No,13,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,70.42,895.59,1,0.8123733271013632,High,月額契約で解約しやすい / TechSupport未加入 / Electronic check利用 / Fiber optic利用で料金・品質不満の可能性,長期契約特典: 1年契約への移行割引やポイント付与を提案する / サポート加入キャンペーン: 初月無料のTechSupportを提案する / 支払い方法変更: 自動支払いへの変更特典を提案する
5081-QUB,Male,0,Yes,No,29,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),99.3,2897.8,0,0.8117020072134622,High,月額契約で解約しやすい / 月額料金が高い / TechSupport未加入 / OnlineSecurity未加入 / Fiber optic利用で料金・品質不満の可能性,長期契約特典: 1年契約への移行割引やポイント付与を提案する / 料金プラン見直し: 利用状況に合う低負担プランを提案する / サポート加入キャンペーン: 初月無料のTechSupportを提案する
4856-MHT,Female,1,Yes,No,22,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),90.41,2008.3,1,0.8116987767098656,High,月額契約で解約しやすい / 月額料金が高い / Fiber optic利用で料金・品質不満の可能性,長期契約特典: 1年契約への移行割引やポイント付与を提案する / 料金プラン見直し: 利用状況に合う低負担プランを提案する / 満足度確認: 通信品質・料金への不満をヒアリングする
9100-FGD,Male,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),71.81,327.08,1,0.8114416730214282,High,月額契約で解約しやすい / 利用期間が短い / Fiber optic利用で料金・品質不満の可能性,長期契約特典: 1年契約への移行割引やポイント付与を提案する / オンボーディング強化: 初期活用サポートや利用定着メールを送る / 満足度確認: 通信品質・料金への不満をヒアリングする
1419-JFN,Female,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,75.92,1456.14,1,0.8112562721982028,High,月額契約で解約しやすい / 月額料金が高い / Electronic check利用 / Fiber optic利用で料金・品質不満の可能性,長期契約特典: 1年契約への移行割引やポイント付与を提案する / 料金プラン見直し: 利用状況に合う低負担プランを提案する / 支払い方法変更: 自動支払いへの変更特典を提案する
8231-BFJ,Male,0,No,No,24,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,86.92,2207.97,0,0.811235560722152,High,月額契約で解約しやすい / 月額料金が高い / Electronic check利用 / Fiber optic利用で料金・品質不満の可能性,長期契約特典: 1年契約への移行割引やポイント付与を提案する / 料金プラン見直し: 利用状況に合う低負担プランを提案する / 支払い方法変更: 自動支払いへの変更特典を提案する
3765-KJU,Male,1,Yes,No,23,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),74.36,1733.96,1,0.8112019901216801,High,月額契約で解約しやすい / TechSupport未加入 / OnlineSecurity未加入 / Fiber optic利用で料金・品質不満の可能性,長期契約特典: 1年契約への移行割引やポイント付与を提案する / サポート加入キャンペーン: 初月無料のTechSupportを提案する / セキュリティ提案: OnlineSecurityの価値を説明し利用を促す
8362-QAA,Female,0,No,Yes,34,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.63,3096.77,1,0.811178998009303,High,月額契約で解約しやすい / 月額料金が高い / TechSupport未加入 / OnlineSecurity未加入 / Electronic check利用,長期契約特典: 1年契約への移行割引やポイント付与を提案する / 料金プラン見直し: 利用状況に合う低負担プランを提案する / サポート加入キャンペーン: 初月無料のTechSupportを提案する
5778-BXE,Male,0,No,No,13,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,68.09,912.89,1,0.8110219641760539,High,月額契約で解約しやすい / Electronic check利用 / Fiber optic利用で料金・品質不満の可能性,長期契約特典: 1年契約への移行割引やポイント付与を提案する / 支払い方法変更: 自動支払いへの変更特典を提案する / 満足度確認: 通信品質・料金への不満をヒアリングする
3215-UQT,Female,0,Yes,No,11,Yes,No phone service,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,90.44,935.67,1,0.810953167007656,High,月額料金が高い / 利用期間が短い / TechSupport未加入 / Electronic check利用 / Fiber optic利用で料金・品質不満の可能性,料金プラン見直し: 利用状況に合う低負担プランを提案する / オンボーディング強化: 初期活用サポートや利用定着メールを送る / サポート加入キャンペーン: 初月無料のTechSupportを提案する
7599-WFR,Female,0,Yes,No,2,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,76.9,171.01,0,0.8107545534617882,High,月額契約で解約しやすい / 月額料金が高い / 利用期間が短い / TechSupport未加入 / Electronic check利用,長期契約特典: 1年契約への移行割引やポイント付与を提案する / 料金プラン見直し: 利用状況に合う低負担プランを提案する / オンボーディング強化: 初期活用サポートや利用定着メールを送る
7680-YQD,Female,0,Yes,No,9,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,53.15,431.89,1,0.8105760906966207,High,月額契約で解約しやすい / 利用期間が短い / TechSupport未加入 / OnlineSecurity未加入 / Electronic check利用,長期契約特典: 1年契約への移行割引やポイント付与を提案する / オンボーディング強化: 初期活用サポートや利用定着メールを送る / サポート加入キャンペーン: 初月無料のTechSupportを提案する
3571-IAR,Male,0,Yes,No,9,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.48,607.66,1,0.8103346378726997,High,月額契約で解約しやすい / 利用期間が短い / TechSupport未加入 / Fiber optic利用で料金・品質不満の可能性,長期契約特典: 1年契約への移行割引やポイント付与を提案する / オンボーディング強化: 初期活用サポートや利用定着メールを送る / サポート加入キャンペーン: 初月無料のTechSupportを提案する
2614-SJA,Male,0,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),96.27,2010.88,1,0.8100575594590694,High,月額契約で解約しやすい / 月額料金が高い / TechSupport未加入 / OnlineSecurity未加入 / Fiber optic利用で料金・品質不満の可能性,長期契約特典: 1年契約への移行割引やポイント付与を提案する / 料金プラン見直し: 利用状況に合う低負担プランを提案する / サポート加入キャンペーン: 初月無料のTechSupportを提案する
1249-ZSI,Female,0,Yes,No,17,No,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),78.12,1363.9,1,0.8092672573360664,High,月額契約で解約しやすい / 月額料金が高い / TechSupport未加入 / Fiber optic利用で料金・品質不満の可能性,長期契約特典: 1年契約への移行割引やポイント付与を提案する / 料金プラン見直し: 利用状況に合う低負担プランを提案する / サポート加入キャンペーン: 初月無料のTechSupportを提案する
8864-LWR,Male,0,Yes,Yes,8,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),62.95,517.13,1,0.8090411739621194,High,月額契約で解約しやすい / 利用期間が短い / TechSupport未加入 / Fiber optic利用で料金・品質不満の可能性,長期契約特典: 1年契約への移行割引やポイント付与を提案する / オンボーディング強化: 初期活用サポートや利用定着メールを送る / サポート加入キャンペーン: 初月無料のTechSupportを提案する
3606-REU,Male,0,Yes,No,3,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,77.88,218.02,1,0.8087989724373083,High,月額契約で解約しやすい / 月額料金が高い / 利用期間が短い / TechSupport未加入 / Fiber optic利用で料金・品質不満の可能性,長期契約特典: 1年契約への移行割引やポイント付与を提案する / 料金プラン見直し: 利用状況に合う低負担プランを提案する / オンボーディング強化: 初期活用サポートや利用定着メールを送る
8969-DEX,Female,0,Yes,No,1,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),67.99,34.95,0,0.8087780712929135,High,月額契約で解約しやすい / 利用期間が短い / TechSupport未加入 / OnlineSecurity未加入,長期契約特典: 1年契約への移行割引やポイント付与を提案する / オンボーディング強化: 初期活用サポートや利用定着メールを送る / サポート加入キャンペーン: 初月無料のTechSupportを提案する
8863-BNS,Female,0,No,Yes,29,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.33,2429.39,0,0.8087456256283639,High,月額契約で解約しやすい / 月額料金が高い / TechSupport未加入 / OnlineSecurity未加入 / Fiber optic利用で料金・品質不満の可能性,長期契約特典: 1年契約への移行割引やポイント付与を提案する / 料金プラン見直し: 利用状況に合う低負担プランを提案する / サポート加入キャンペーン: 初月無料のTechSupportを提案する
3643-WUW,Male,1,Yes,No,30,No,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),81.56,2428.87,0,0.8086385272191697,High,月額契約で解約しやすい / 月額料金が高い / OnlineSecurity未加入 / Fiber optic利用で料金・品質不満の可能性,長期契約特典: 1年契約への移行割引やポイント付与を提案する / 料金プラン見直し: 利用状況に合う低負担プランを提案する / セキュリティ提案: OnlineSecurityの価値を説明し利用を促す
